file,sample,treatment,population,time,clone,total,base_substitution,small_indel,large_deletion,large_insertion,large_amplification,large_substitution,mobile_element_insertion,gene_conversion,inversion,changed_bp,deleted_bp,inserted_bp,called_bp,total_bp,base_substitution.synonymous,base_substitution.nonsynonymous,base_substitution.nonsense,base_substitution.noncoding,base_substitution.pseudogene,base_substitution.intergenic,mobile_element.IS1,mobile_element.IS150,mobile_element.IS186,mobile_element.IS3,mobile_element.IS4,mobile_element.mediated.IS1,mobile_element.mediated.IS150,mobile_element.mediated.IS186,mobile_element.mediated.IS3,POSSIBLE.INTERGENIC.AT.GC,POSSIBLE.INTERGENIC.AT.CG,POSSIBLE.INTERGENIC.AT.TA,POSSIBLE.INTERGENIC.CG.TA,POSSIBLE.INTERGENIC.CG.AT,POSSIBLE.INTERGENIC.CG.GC,POSSIBLE.INTERGENIC.TOTAL,POSSIBLE.NONCODING.AT.GC,POSSIBLE.NONCODING.AT.CG,POSSIBLE.NONCODING.AT.TA,POSSIBLE.NONCODING.CG.TA,POSSIBLE.NONCODING.CG.AT,POSSIBLE.NONCODING.CG.GC,POSSIBLE.NONCODING.TOTAL,POSSIBLE.PSEUDOGENE.AT.GC,POSSIBLE.PSEUDOGENE.AT.CG,POSSIBLE.PSEUDOGENE.AT.TA,POSSIBLE.PSEUDOGENE.CG.TA,POSSIBLE.PSEUDOGENE.CG.AT,POSSIBLE.PSEUDOGENE.CG.GC,POSSIBLE.PSEUDOGENE.TOTAL,POSSIBLE.SYNONYMOUS.AT.GC,POSSIBLE.SYNONYMOUS.AT.CG,POSSIBLE.SYNONYMOUS.AT.TA,POSSIBLE.SYNONYMOUS.CG.TA,POSSIBLE.SYNONYMOUS.CG.AT,POSSIBLE.SYNONYMOUS.CG.GC,POSSIBLE.SYNONYMOUS.TOTAL,POSSIBLE.NONSYNONYMOUS.AT.GC,POSSIBLE.NONSYNONYMOUS.AT.CG,POSSIBLE.NONSYNONYMOUS.AT.TA,POSSIBLE.NONSYNONYMOUS.CG.TA,POSSIBLE.NONSYNONYMOUS.CG.AT,POSSIBLE.NONSYNONYMOUS.CG.GC,POSSIBLE.NONSYNONYMOUS.TOTAL,POSSIBLE.NONSENSE.AT.GC,POSSIBLE.NONSENSE.AT.CG,POSSIBLE.NONSENSE.AT.TA,POSSIBLE.NONSENSE.CG.TA,POSSIBLE.NONSENSE.CG.AT,POSSIBLE.NONSENSE.CG.GC,POSSIBLE.NONSENSE.TOTAL,POSSIBLE.TOTAL.AT.GC,POSSIBLE.TOTAL.AT.CG,POSSIBLE.TOTAL.AT.TA,POSSIBLE.TOTAL.CG.TA,POSSIBLE.TOTAL.CG.AT,POSSIBLE.TOTAL.CG.GC,POSSIBLE.TOTAL.TOTAL,OBSERVED.INTERGENIC.AT.GC,OBSERVED.INTERGENIC.AT.CG,OBSERVED.INTERGENIC.AT.TA,OBSERVED.INTERGENIC.CG.TA,OBSERVED.INTERGENIC.CG.AT,OBSERVED.INTERGENIC.CG.GC,OBSERVED.INTERGENIC.TOTAL,OBSERVED.NONCODING.AT.GC,OBSERVED.NONCODING.AT.CG,OBSERVED.NONCODING.AT.TA,OBSERVED.NONCODING.CG.TA,OBSERVED.NONCODING.CG.AT,OBSERVED.NONCODING.CG.GC,OBSERVED.NONCODING.TOTAL,OBSERVED.PSEUDOGENE.AT.GC,OBSERVED.PSEUDOGENE.AT.CG,OBSERVED.PSEUDOGENE.AT.TA,OBSERVED.PSEUDOGENE.CG.TA,OBSERVED.PSEUDOGENE.CG.AT,OBSERVED.PSEUDOGENE.CG.GC,OBSERVED.PSEUDOGENE.TOTAL,OBSERVED.SYNONYMOUS.AT.GC,OBSERVED.SYNONYMOUS.AT.CG,OBSERVED.SYNONYMOUS.AT.TA,OBSERVED.SYNONYMOUS.CG.TA,OBSERVED.SYNONYMOUS.CG.AT,OBSERVED.SYNONYMOUS.CG.GC,OBSERVED.SYNONYMOUS.TOTAL,OBSERVED.NONSYNONYMOUS.AT.GC,OBSERVED.NONSYNONYMOUS.AT.CG,OBSERVED.NONSYNONYMOUS.AT.TA,OBSERVED.NONSYNONYMOUS.CG.TA,OBSERVED.NONSYNONYMOUS.CG.AT,OBSERVED.NONSYNONYMOUS.CG.GC,OBSERVED.NONSYNONYMOUS.TOTAL,OBSERVED.NONSENSE.AT.GC,OBSERVED.NONSENSE.AT.CG,OBSERVED.NONSENSE.AT.TA,OBSERVED.NONSENSE.CG.TA,OBSERVED.NONSENSE.CG.AT,OBSERVED.NONSENSE.CG.GC,OBSERVED.NONSENSE.TOTAL,OBSERVED.TOTAL.AT.GC,OBSERVED.TOTAL.AT.CG,OBSERVED.TOTAL.AT.TA,OBSERVED.TOTAL.CG.TA,OBSERVED.TOTAL.CG.AT,OBSERVED.TOTAL.CG.GC,OBSERVED.TOTAL.TOTAL
Ara-4_5000gen_2182A.gd,Ara-4_5000gen_2182A,LTEE,Ara-4,5000,A,14,11,2,1,0,0,0,0,0,0,11,6409,1,4465410,4629812,1,7,1,0,0,2,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,2,1,0,7,0,0,0,0,1,0,1,4,1,0,3,3,0,11
Ara-4_5000gen_2182B.gd,Ara-4_5000gen_2182B,LTEE,Ara-4,5000,B,12,7,2,2,0,0,0,1,0,0,7,17306,802,4465410,4629812,0,6,0,0,0,1,1,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,0,1,6,0,0,0,0,0,0,0,2,0,1,3,0,1,7
Ara-4_10000gen_4539A.gd,Ara-4_10000gen_4539A,LTEE,Ara-4,10000,A,245,205,38,1,0,0,0,1,0,0,205,6431,804,4465410,4629812,68,111,5,0,2,19,1,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,12,0,0,7,0,0,19,0,0,0,0,0,0,0,0,0,0,1,0,1,2,36,0,0,31,1,0,68,63,2,2,42,1,1,111,0,0,0,4,1,0,5,111,2,2,85,3,2,205
Ara-4_10000gen_4539B.gd,Ara-4_10000gen_4539B,LTEE,Ara-4,10000,B,267,228,36,2,0,0,0,1,0,0,228,29721,805,4465410,4629812,80,118,6,1,2,21,1,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,13,0,0,7,1,0,21,1,0,0,0,0,0,1,0,0,0,1,0,1,2,43,0,0,36,1,0,80,69,2,2,44,1,0,118,0,0,0,5,1,0,6,126,2,2,93,4,1,228
Ara-4_15000gen_7180A.gd,Ara-4_15000gen_7180A,LTEE,Ara-4,15000,A,443,382,57,3,0,0,0,1,0,0,382,72347,827,4465410,4629812,131,199,9,0,3,40,1,0,0,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,25,0,0,14,1,0,40,0,0,0,0,0,0,0,0,0,0,2,0,1,3,60,0,0,68,2,1,131,111,2,4,80,1,1,199,0,0,0,8,1,0,9,196,2,4,172,5,3,382
Ara-4_15000gen_7180B.gd,Ara-4_15000gen_7180B,LTEE,Ara-4,15000,B,465,396,64,4,0,0,0,1,0,0,396,79906,827,4465410,4629812,128,213,9,0,3,43,1,0,0,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,30,0,0,12,1,0,43,0,0,0,0,0,0,0,1,0,0,1,0,1,3,59,0,0,66,2,1,128,120,2,3,86,1,1,213,0,0,0,8,1,0,9,210,2,3,173,5,3,396
Ara-4_20000gen_8596A.gd,Ara-4_20000gen_8596A,LTEE,Ara-4,20000,A,639,528,107,3,0,0,0,1,0,0,528,72371,858,4465410,4629812,184,274,14,0,4,52,1,0,0,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,32,0,0,18,1,1,52,0,0,0,0,0,0,0,2,0,0,1,0,1,4,87,0,0,91,3,3,184,155,2,4,109,1,3,274,0,0,0,13,1,0,14,276,2,4,232,6,8,528
Ara-4_20000gen_8596B.gd,Ara-4_20000gen_8596B,LTEE,Ara-4,20000,B,607,512,91,3,0,0,0,1,0,0,512,72362,851,4465410,4629812,172,272,12,0,3,53,1,0,0,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,32,0,0,19,1,1,53,0,0,0,0,0,0,0,1,0,0,1,0,1,3,80,0,0,87,3,2,172,155,2,4,106,1,4,272,0,0,0,11,1,0,12,268,2,4,224,6,8,512
Ara-4_30000gen_10401.gd,Ara-4_30000gen_10401,LTEE,Ara-4,30000,A,928,756,164,6,0,1,0,1,0,0,758,109720,1196,4465410,4629812,254,399,19,0,10,74,1,0,0,0,0,1,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,47,0,0,24,1,1,73,0,0,0,0,0,0,0,4,0,0,6,0,1,11,120,0,0,129,3,2,254,225,2,4,160,2,6,399,0,0,0,18,1,0,19,396,2,4,337,7,10,756
Ara-4_30000gen_10402.gd,Ara-4_30000gen_10402,LTEE,Ara-4,30000,B,906,737,161,7,0,0,0,1,0,0,739,148022,904,4465410,4629812,239,400,17,0,8,73,1,0,0,0,0,2,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,47,0,0,23,1,1,72,0,0,0,0,0,0,0,4,0,0,4,0,1,9,107,0,0,126,3,3,239,231,2,4,156,2,5,400,0,0,0,16,1,0,17,389,2,4,325,7,10,737
Ara-4_40000gen_10944.gd,Ara-4_40000gen_10944,LTEE,Ara-4,40000,A,1133,899,223,8,0,1,0,2,0,0,901,165412,1934,4465410,4629812,302,477,19,0,10,91,2,0,0,0,0,3,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,60,0,0,28,1,1,90,0,0,0,0,0,0,0,5,0,0,5,0,1,11,137,0,0,158,3,3,301,264,2,4,199,2,7,478,0,0,0,18,1,0,19,466,2,4,408,7,12,899
Ara-4_40000gen_10945.gd,Ara-4_40000gen_10945,LTEE,Ara-4,40000,B,1112,893,211,7,0,0,0,1,0,0,895,148048,934,4465410,4629812,305,474,18,0,13,83,1,0,0,0,0,2,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,54,0,0,26,1,1,82,0,0,0,0,0,0,0,7,0,0,6,0,1,14,141,0,0,158,3,3,305,266,3,4,192,3,6,474,0,0,0,17,1,0,18,468,3,4,399,8,11,893
Ara-4_50000gen_11336.gd,Ara-4_50000gen_11336,LTEE,Ara-4,50000,A,1321,1054,256,9,0,0,0,2,0,0,1057,180817,2297,4465410,4629812,353,567,24,0,14,96,1,0,1,0,0,4,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,62,0,0,31,1,1,95,0,0,0,0,0,0,0,6,0,0,8,0,1,15,162,0,0,184,3,3,352,319,3,7,228,3,8,568,0,0,0,23,1,0,24,549,3,7,474,8,13,1054
Ara-4_50000gen_11337.gd,Ara-4_50000gen_11337,LTEE,Ara-4,50000,B,1319,1044,263,9,0,0,0,3,0,0,1047,180814,3098,4465410,4629812,350,558,22,0,15,99,2,0,1,0,0,4,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,63,0,0,33,1,1,98,0,0,0,0,0,0,0,7,0,0,8,0,1,16,161,0,0,182,3,3,349,308,3,8,230,3,7,559,0,0,0,21,1,0,22,539,3,8,474,8,12,1044
Ara-5_500gen_766A.gd,Ara-5_500gen_766A,LTEE,Ara-5,500,A,3,2,0,1,0,0,0,0,0,0,2,5627,0,4465410,4629812,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2
Ara-5_500gen_766B.gd,Ara-5_500gen_766B,LTEE,Ara-5,500,B,3,2,0,1,0,0,0,0,0,0,2,5627,0,4465410,4629812,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,2
Ara-5_1000gen_968A.gd,Ara-5_1000gen_968A,LTEE,Ara-5,1000,A,5,4,0,1,0,0,0,0,0,0,4,5627,0,4465410,4629812,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,0,0,0,0,0,2,1,0,1,0,4
Ara-5_1000gen_968B.gd,Ara-5_1000gen_968B,LTEE,Ara-5,1000,B,4,3,0,1,0,0,0,0,0,0,3,5627,0,4465410,4629812,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,3
Ara-5_1500gen_1072A.gd,Ara-5_1500gen_1072A,LTEE,Ara-5,1500,A,5,4,0,1,0,0,0,0,0,0,4,5627,0,4465410,4629812,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0,1,1,0,2,0,4
Ara-5_1500gen_1072B.gd,Ara-5_1500gen_1072B,LTEE,Ara-5,1500,B,7,5,0,1,0,0,0,1,0,0,5,5627,1446,4465410,4629812,0,5,0,0,0,0,0,1,0,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,5,0,0,0,0,0,0,0,0,1,1,0,3,0,5
Ara-5_2000gen_1168A.gd,Ara-5_2000gen_1168A,LTEE,Ara-5,2000,A,9,6,0,1,0,1,0,1,0,0,6,5627,77008,4465410,4629812,0,6,0,0,0,0,0,0,1,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,6,0,0,0,0,0,0,0,1,1,2,1,1,0,6
Ara-5_2000gen_1168B.gd,Ara-5_2000gen_1168B,LTEE,Ara-5,2000,B,9,7,0,1,0,0,0,1,0,0,7,5627,1349,4465410,4629812,1,6,0,0,0,0,0,0,1,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,1,0,6,0,0,0,0,0,0,0,1,1,2,2,1,0,7
Ara-5_5000gen_2183A.gd,Ara-5_5000gen_2183A,LTEE,Ara-5,5000,A,15,8,0,2,0,1,0,4,0,0,8,27773,19540,4465410,4629812,0,7,0,0,0,1,0,3,1,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,0,7,0,0,0,0,0,0,0,0,1,1,2,4,0,8
Ara-5_5000gen_2183B.gd,Ara-5_5000gen_2183B,LTEE,Ara-5,5000,B,14,9,0,1,0,1,0,3,0,0,9,5627,30844,4465410,4629812,0,8,0,0,0,1,0,2,1,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,3,0,8,0,0,0,0,0,0,0,0,1,1,4,3,0,9
Ara-5_10000gen_4540A.gd,Ara-5_10000gen_4540A,LTEE,Ara-5,10000,A,28,15,1,2,0,1,0,9,0,0,15,27782,38851,4465410,4629812,3,11,0,0,0,1,1,7,1,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,1,1,5,3,0,11,0,0,0,0,0,0,0,1,1,2,7,4,0,15
Ara-5_10000gen_4540B.gd,Ara-5_10000gen_4540B,LTEE,Ara-5,10000,B,36,20,2,2,0,1,0,11,0,0,22,27773,53245,4465410,4629812,2,13,1,0,0,4,0,9,2,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,1,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,3,2,1,1,6,0,13,0,0,0,0,1,0,1,3,3,2,3,9,0,20
Ara-5_15000gen_7181A.gd,Ara-5_15000gen_7181A,LTEE,Ara-5,15000,A,37,22,3,2,0,1,0,9,0,0,22,32240,39231,4465410,4629812,1,16,0,0,0,5,0,5,4,0,0,0,2,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,1,0,2,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,5,1,4,4,0,16,0,0,0,0,0,0,0,3,5,4,5,5,0,22
Ara-5_15000gen_7181B.gd,Ara-5_15000gen_7181B,LTEE,Ara-5,15000,B,35,19,3,3,0,1,0,9,0,0,19,51076,39231,4465410,4629812,1,15,0,0,0,3,0,5,4,0,0,0,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4,1,5,4,0,15,0,0,0,0,0,0,0,1,4,3,6,5,0,19
Ara-5_20000gen_8597A.gd,Ara-5_20000gen_8597A,LTEE,Ara-5,20000,A,44,22,5,3,0,1,0,13,0,0,22,37136,45017,4465410,4629812,2,17,0,0,0,3,0,9,4,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,4,2,5,5,0,17,0,0,0,0,0,0,0,1,4,4,7,6,0,22
Ara-5_20000gen_8597B.gd,Ara-5_20000gen_8597B,LTEE,Ara-5,20000,B,44,22,5,3,0,1,0,13,0,0,22,37137,45016,4465410,4629812,2,17,0,0,0,3,0,9,4,0,0,1,1,0,0,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,4,2,5,5,0,17,0,0,0,0,0,0,0,1,4,4,7,6,0,22
Ara-5_30000gen_10404.gd,Ara-5_30000gen_10404,LTEE,Ara-5,30000,A,76,17,8,16,0,0,0,35,0,0,23,105970,48884,4465410,4629812,3,10,0,0,1,3,2,29,2,1,1,1,8,0,1,283078,283078,283078,200334,200334,200334,1450236,980,980,980,1205,1205,1205,6555,30249,30249,30249,28535,28535,28535,176352,611026,252955,289186,751754,461720,417744,2784385,1276787,1595545,1474734,1179428,1440871,1590353,8557718,0,39313,123893,102034,130625,25119,420984,2202120,2202120,2202120,2263290,2263290,2263290,13396230,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,0,0,3,0,3,4,3,0,0,10,0,0,0,0,0,0,0,2,3,4,6,2,0,17
